scenario_id,rule_name,event_id,lot_id,operation_id,operation_seq,tool_id,queue_start_time,start_time,end_time,queue_time,run_time
baseline,SPT,EVT000326,L0071,L0071_OP012,12,T09,48.4834,48.6667,49.0334,0.1833,0.3667
baseline,SPT,EVT000327,L0067,L0067_OP005,5,T04,47.4167,48.9834,49.5167,1.5667,0.5333
baseline,SPT,EVT000328,L0057,L0057_OP008,8,T06,47.7001,49.5333,50.05,1.8332,0.5167
baseline,SPT,EVT000329,L0068,L0068_OP008,8,T05,48.3333,48.3333,48.7666,0.0,0.4333
baseline,SPT,EVT000330,L0024,L0024_OP015,15,T13,48.0334,48.0334,48.3334,0.0,0.3
baseline,SPT,EVT000331,L0025,L0025_OP007,7,T08,46.0,48.0334,48.4334,2.0334,0.4
baseline,SPT,EVT000332,L0065,L0065_OP007,7,T10,48.9834,48.9834,49.4334,0.0,0.45
baseline,SPT,EVT000333,L0071,L0071_OP013,13,T12,49.0334,49.0334,49.4001,0.0,0.3667
baseline,SPT,EVT000334,L0023,L0023_OP012,12,T11,47.8666,48.2833,48.7666,0.4167,0.4833
baseline,SPT,EVT000335,L0046,L0046_OP004,4,T14,44.6667,48.3333,48.7833,3.6666,0.45
baseline,SPT,EVT000336,L0042,L0042_OP008,8,T07,50.0166,50.0166,50.6666,0.0,0.65
baseline,SPT,EVT000337,L0060,L0060_OP009,9,T03,48.2833,49.0167,49.45,0.7334,0.4333
baseline,SPT,EVT000338,L0037,L0037_OP006,6,T01,48.6001,49.0332,49.5499,0.4331,0.5167
baseline,SPT,EVT000339,L0049,L0049_OP005,5,T09,46.5,49.0334,49.4167,2.5334,0.3833
baseline,SPT,EVT000340,L0032,L0032_OP005,5,T04,47.95,49.5167,50.0334,1.5667,0.5167
baseline,SPT,EVT000341,L0073,L0073_OP015,15,T00,48.1501,50.0166,50.3833,1.8665,0.3667
baseline,SPT,EVT000342,L0039,L0039_OP012,12,T06,48.2666,50.05,50.3333,1.7834,0.2833
baseline,SPT,EVT000343,L0042,L0042_OP009,9,T13,50.6666,50.6666,50.9833,0.0,0.3167
baseline,SPT,EVT000344,L0023,L0023_OP013,13,T08,48.7666,48.7666,49.0333,0.0,0.2667
baseline,SPT,EVT000345,L0071,L0071_OP014,14,T11,49.4001,49.4001,49.8501,0.0,0.45
baseline,SPT,EVT000346,L0059,L0059_OP009,9,T05,44.6167,48.7666,49.2333,4.1499,0.4667
baseline,SPT,EVT000347,L0050,L0050_OP003,3,T14,35.8834,48.7833,49.2333,12.8999,0.45
baseline,SPT,EVT000348,L0057,L0057_OP009,9,T12,50.05,50.05,50.5167,0.0,0.4667
baseline,SPT,EVT000349,L0046,L0046_OP005,5,T09,48.7833,49.4167,49.6,0.6334,0.1833
baseline,SPT,EVT000350,L0075,L0075_OP003,3,T10,47.9998,49.4334,49.9001,1.4336,0.4667
baseline,SPT,EVT000351,L0070,L0070_OP003,3,T03,42.8,49.45,50.1167,6.65,0.6667
baseline,SPT,EVT000352,L0006,L0006_OP001,1,T01,10.0,49.5499,51.1999,39.5499,1.65
baseline,SPT,EVT000353,L0007,L0007_OP003,3,T04,49.0332,50.0334,51.6501,1.0002,1.6167
baseline,SPT,EVT000354,L0068,L0068_OP009,9,T06,48.7666,50.3333,50.5833,1.5667,0.25
baseline,SPT,EVT000355,L0049,L0049_OP006,6,T00,49.4167,50.3833,50.65,0.9666,0.2667
baseline,SPT,EVT000356,L0065,L0065_OP008,8,T07,49.4334,50.6666,51.1499,1.2332,0.4833
baseline,SPT,EVT000357,L0049,L0049_OP007,7,T02,50.65,50.65,50.95,0.0,0.3
baseline,SPT,EVT000358,L0032,L0032_OP006,6,T08,50.0334,50.0334,50.3834,0.0,0.35
baseline,SPT,EVT000359,L0076,L0076_OP002,2,T05,30.25,49.2333,49.7,18.9833,0.4667
baseline,SPT,EVT000360,L0064,L0064_OP012,12,T14,43.7167,49.2333,49.7666,5.5166,0.5333
baseline,SPT,EVT000361,L0025,L0025_OP008,8,T09,48.4334,49.6,49.9833,1.1666,0.3833
baseline,SPT,EVT000362,L0070,L0070_OP004,4,T11,50.1167,50.1167,50.35,0.0,0.2333
baseline,SPT,EVT000363,L0071,L0071_OP015,15,T10,49.8501,49.9001,50.2501,0.05,0.35
baseline,SPT,EVT000364,L0068,L0068_OP010,10,T03,50.5833,50.5833,50.9333,0.0,0.35
baseline,SPT,EVT000365,L0046,L0046_OP006,6,T06,49.6,50.5833,51.0,0.9833,0.4167
baseline,SPT,EVT000366,L0065,L0065_OP009,9,T00,51.1499,51.1499,51.7832,0.0,0.6333
baseline,SPT,EVT000367,L0060,L0060_OP010,10,T13,49.45,50.9833,51.55,1.5333,0.5667
baseline,SPT,EVT000368,L0013,L0013_OP002,2,T07,45.4333,51.1499,51.9166,5.7166,0.7667
baseline,SPT,EVT000369,L0023,L0023_OP014,14,T04,49.0333,51.6501,52.0168,2.6168,0.3667
baseline,SPT,EVT000370,L0046,L0046_OP007,7,T05,51.0,51.0,51.2333,0.0,0.2333
baseline,SPT,EVT000371,L0023,L0023_OP015,15,T14,52.0168,52.0168,52.3835,0.0,0.3667
baseline,SPT,EVT000372,L0032,L0032_OP007,7,T09,50.3834,50.3834,50.7167,0.0,0.3333
baseline,SPT,EVT000373,L0028,L0028_OP006,6,T10,49.0167,50.2501,50.9168,1.2334,0.6667
baseline,SPT,EVT000374,L0042,L0042_OP010,10,T11,50.9833,50.9833,51.35,0.0,0.3667
baseline,SPT,EVT000375,L0069,L0069_OP005,5,T08,41.4667,50.3834,50.8167,8.9167,0.4333
baseline,SPT,EVT000376,L0025,L0025_OP009,9,T03,49.9833,50.9333,51.3333,0.95,0.4
baseline,SPT,EVT000377,L0013,L0013_OP003,3,T06,51.9166,51.9166,52.2833,0.0,0.3667
baseline,SPT,EVT000378,L0064,L0064_OP013,13,T01,49.7666,51.1999,51.8666,1.4333,0.6667
baseline,SPT,EVT000379,L0065,L0065_OP010,10,T13,51.7832,51.7832,51.9665,0.0,0.1833
baseline,SPT,EVT000380,L0058,L0058_OP015,15,T00,48.7667,51.7832,52.4332,3.0165,0.65
baseline,SPT,EVT000381,L0060,L0060_OP011,11,T07,51.55,51.9166,52.1999,0.3666,0.2833
baseline,SPT,EVT000382,L0049,L0049_OP008,8,T04,50.95,52.0168,52.6001,1.0668,0.5833
baseline,SPT,EVT000383,L0049,L0049_OP009,9,T12,52.6001,52.6001,53.0001,0.0,0.4
baseline,SPT,EVT000384,L0076,L0076_OP003,3,T09,49.7,50.7167,51.1334,1.0167,0.4167
baseline,SPT,EVT000385,L0028,L0028_OP007,7,T08,50.9168,50.9168,51.1501,0.0,0.2333
baseline,SPT,EVT000386,L0025,L0025_OP010,10,T10,51.3333,51.3333,51.9,0.0,0.5667
baseline,SPT,EVT000387,L0013,L0013_OP004,4,T02,52.2833,52.2833,52.7166,0.0,0.4333
baseline,SPT,EVT000388,L0048,L0048_OP007,7,T05,43.3334,51.2333,51.7333,7.8999,0.5
baseline,SPT,EVT000389,L0069,L0069_OP006,6,T03,50.8167,51.3333,51.9333,0.5166,0.6
baseline,SPT,EVT000390,L0064,L0064_OP014,14,T11,51.8666,51.8666,52.2833,0.0,0.4167
baseline,SPT,EVT000391,L0042,L0042_OP011,11,T01,51.35,51.8666,52.2499,0.5166,0.3833
baseline,SPT,EVT000392,L0070,L0070_OP005,5,T13,50.35,51.9665,52.3832,1.6165,0.4167
baseline,SPT,EVT000393,L0067,L0067_OP006,6,T06,49.5167,52.2833,52.75,2.7666,0.4667
baseline,SPT,EVT000394,L0032,L0032_OP008,8,T14,50.7167,52.3835,52.7002,1.6668,0.3167
baseline,SPT,EVT000395,L0046,L0046_OP008,8,T04,51.2333,52.6001,52.8001,1.3668,0.2
baseline,SPT,EVT000396,L0022,L0022_OP014,14,T09,47.4,51.1334,51.5667,3.7334,0.4333
baseline,SPT,EVT000397,L0021,L0021_OP007,7,T08,43.1167,51.1501,51.6001,8.0334,0.45
baseline,SPT,EVT000398,L0067,L0067_OP007,7,T05,52.75,52.75,53.0,0.0,0.25
baseline,SPT,EVT000399,L0049,L0049_OP010,10,T10,53.0001,53.0001,53.2668,0.0,0.2667
baseline,SPT,EVT000400,L0042,L0042_OP012,12,T03,52.2499,52.2499,52.5832,0.0,0.3333
baseline,SPT,EVT000401,L0070,L0070_OP006,6,T07,52.3832,52.3832,52.8832,0.0,0.5
baseline,SPT,EVT000402,L0065,L0065_OP011,11,T01,51.9665,52.2499,52.6332,0.2834,0.3833
baseline,SPT,EVT000403,L0048,L0048_OP008,8,T00,51.7333,52.4332,52.8665,0.6999,0.4333
baseline,SPT,EVT000404,L0035,L0035_OP002,2,T14,30.9,52.7002,53.2669,21.8002,0.5667
baseline,SPT,EVT000405,L0025,L0025_OP011,11,T02,51.9,52.7166,53.1166,0.8166,0.4
baseline,SPT,EVT000406,L0076,L0076_OP004,4,T06,51.1334,52.75,53.2833,1.6166,0.5333
baseline,SPT,EVT000407,L0006,L0006_OP002,2,T04,51.1999,52.8001,54.1501,1.6002,1.35
baseline,SPT,EVT000408,L0069,L0069_OP007,7,T12,51.9333,53.0001,53.3668,1.0668,0.3667
baseline,SPT,EVT000409,L0053,L0053_OP007,7,T09,47.5665,51.5667,52.1334,4.0002,0.5667
baseline,SPT,EVT000410,L0034,L0034_OP001,1,T08,26.0,51.6001,52.0668,25.6001,0.4667
baseline,SPT,EVT000411,L0049,L0049_OP011,11,T11,53.2668,53.2668,53.7001,0.0,0.4333
baseline,SPT,EVT000412,L0035,L0035_OP003,3,T03,53.2669,53.2669,53.7669,0.0,0.5
baseline,SPT,EVT000413,L0076,L0076_OP005,5,T01,53.2833,53.2833,53.5,0.0,0.2167
baseline,SPT,EVT000414,L0069,L0069_OP008,8,T00,53.3668,53.3668,53.6001,0.0,0.2333
baseline,SPT,EVT000415,L0021,L0021_OP008,8,T07,51.6001,52.8832,53.3165,1.2831,0.4333
baseline,SPT,EVT000416,L0062,L0062_OP002,2,T05,33.1333,53.0,53.5167,19.8667,0.5167
baseline,SPT,EVT000417,L0046,L0046_OP009,9,T02,52.8001,53.1166,53.5666,0.3165,0.45
baseline,SPT,EVT000418,L0065,L0065_OP012,12,T14,52.6332,53.2669,53.5502,0.6337,0.2833
baseline,SPT,EVT000419,L0059,L0059_OP010,10,T06,49.2333,53.2833,53.8333,4.05,0.55
baseline,SPT,EVT000420,L0022,L0022_OP015,15,T04,51.5667,54.1501,54.6168,2.5834,0.4667
baseline,SPT,EVT000421,L0063,L0063_OP007,7,T08,46.7666,52.0668,52.5501,5.3002,0.4833
baseline,SPT,EVT000422,L0057,L0057_OP010,10,T09,50.5167,52.1334,52.7501,1.6167,0.6167
baseline,SPT,EVT000423,L0069,L0069_OP009,9,T13,53.6001,53.6001,53.7834,0.0,0.1833
baseline,SPT,EVT000424,L0059,L0059_OP011,11,T10,53.8333,53.8333,54.4,0.0,0.5667
baseline,SPT,EVT000425,L0049,L0049_OP012,12,T07,53.7001,53.7001,53.9001,0.0,0.2
baseline,SPT,EVT000426,L0035,L0035_OP004,4,T12,53.7669,53.7669,54.4002,0.0,0.6333
baseline,SPT,EVT000427,L0060,L0060_OP012,12,T01,52.1999,53.5,53.9,1.3001,0.4
baseline,SPT,EVT000428,L0065,L0065_OP013,13,T05,53.5502,53.5502,54.0002,0.0,0.45
baseline,SPT,EVT000429,L0072,L0072_OP001,1,T14,22.0,53.5502,54.1169,31.5502,0.5667
baseline,SPT,EVT000430,L0032,L0032_OP009,9,T02,52.7002,53.5666,54.0499,0.8664,0.4833
baseline,SPT,EVT000431,L0062,L0062_OP003,3,T00,53.5167,53.6001,53.8168,0.0834,0.2167
baseline,SPT,EVT000432,L0046,L0046_OP010,10,T11,53.5666,53.7001,54.1334,0.1335,0.4333
baseline,SPT,EVT000433,L0067,L0067_OP008,8,T03,53.0,53.7669,54.3502,0.7669,0.5833
baseline,SPT,EVT000434,L0075,L0075_OP004,4,T06,49.9001,53.8333,54.45,3.9332,0.6167
baseline,SPT,EVT000435,L0053,L0053_OP008,8,T04,52.1334,54.6168,54.8501,2.4834,0.2333
baseline,SPT,EVT000436,L0039,L0039_OP013,13,T08,50.3333,52.5501,53.0501,2.2168,0.5
baseline,SPT,EVT000437,L0067,L0067_OP009,9,T09,54.3502,54.3502,54.5835,0.0,0.2333
baseline,SPT,EVT000438,L0063,L0063_OP008,8,T13,52.5501,53.7834,54.4001,1.2333,0.6167
baseline,SPT,EVT000439,L0035,L0035_OP005,5,T00,54.4002,54.4002,54.5835,0.0,0.1833
baseline,SPT,EVT000440,L0034,L0034_OP002,2,T01,52.0668,53.9,54.3833,1.8332,0.4833
baseline,SPT,EVT000441,L0046,L0046_OP011,11,T07,54.1334,54.1334,54.6167,0.0,0.4833
baseline,SPT,EVT000442,L0033,L0033_OP002,2,T05,46.45,54.0002,54.5335,7.5502,0.5333
baseline,SPT,EVT000443,L0048,L0048_OP009,9,T02,52.8665,54.0499,54.5332,1.1834,0.4833
baseline,SPT,EVT000444,L0049,L0049_OP013,13,T14,53.9001,54.1169,54.3336,0.2168,0.2167
baseline,SPT,EVT000445,L0062,L0062_OP004,4,T03,53.8168,54.3502,54.7835,0.5334,0.4333
baseline,SPT,EVT000446,L0072,L0072_OP002,2,T10,54.1169,54.4,54.65,0.2831,0.25
baseline,SPT,EVT000447,L0047,L0047_OP001,1,T06,12.0,54.45,55.1,42.45,0.65
baseline,SPT,EVT000448,L0060,L0060_OP013,13,T04,53.9,54.8501,55.0501,0.9501,0.2
baseline,SPT,EVT000449,L0055,L0055_OP001,1,T08,28.0,53.0501,53.5668,25.0501,0.5167
baseline,SPT,EVT000450,L0035,L0035_OP006,6,T11,54.5835,54.5835,54.8502,0.0,0.2667
baseline,SPT,EVT000451,L0051,L0051_OP007,7,T14,43.1667,54.3336,54.9169,11.1669,0.5833
baseline,SPT,EVT000452,L0021,L0021_OP009,9,T01,53.3165,54.3833,54.8833,1.0668,0.5
baseline,SPT,EVT000453,L0049,L0049_OP014,14,T13,54.3336,54.4001,54.8501,0.0665,0.45
baseline,SPT,EVT000454,L0064,L0064_OP015,15,T02,52.2833,54.5332,55.0165,2.2499,0.4833
baseline,SPT,EVT000455,L0066,L0066_OP001,1,T05,10.0,54.5335,55.0835,44.5335,0.55
baseline,SPT,EVT000456,L0069,L0069_OP010,10,T09,53.7834,54.5835,54.9168,0.8001,0.3333
baseline,SPT,EVT000457,L0060,L0060_OP014,14,T00,55.0501,55.0501,55.3668,0.0,0.3167
baseline,SPT,EVT000458,L0032,L0032_OP010,10,T07,54.0499,54.6167,55.15,0.5668,0.5333
baseline,SPT,EVT000459,L0046,L0046_OP012,12,T03,54.6167,54.7835,55.2502,0.1668,0.4667
baseline,SPT,EVT000460,L0075,L0075_OP005,5,T04,54.45,55.0501,55.3501,0.6001,0.3
baseline,SPT,EVT000461,L0062,L0062_OP005,5,T06,54.7835,55.1,55.3333,0.3165,0.2333
baseline,SPT,EVT000462,L0045,L0045_OP005,5,T08,42.85,53.5668,54.1001,10.7168,0.5333
baseline,SPT,EVT000463,L0075,L0075_OP006,6,T12,55.3501,55.3501,55.5501,0.0,0.2
baseline,SPT,EVT000464,L0032,L0032_OP011,11,T10,55.15,55.15,55.45,0.0,0.3
baseline,SPT,EVT000465,L0046,L0046_OP013,13,T13,55.2502,55.2502,55.6002,0.0,0.35
baseline,SPT,EVT000466,L0049,L0049_OP015,15,T01,54.8501,54.8833,55.2,0.0332,0.3167
baseline,SPT,EVT000467,L0062,L0062_OP006,6,T09,55.3333,55.3333,55.6166,0.0,0.2833
baseline,SPT,EVT000468,L0061,L0061_OP006,6,T14,39.7167,54.9169,55.5002,15.2002,0.5833
baseline,SPT,EVT000469,L0035,L0035_OP007,7,T02,54.8502,55.0165,55.2498,0.1663,0.2333
baseline,SPT,EVT000470,L0021,L0021_OP010,10,T05,54.8833,55.0835,55.6002,0.2002,0.5167
baseline,SPT,EVT000471,L0069,L0069_OP011,11,T07,54.9168,55.15,55.5333,0.2332,0.3833
baseline,SPT,EVT000472,L0066,L0066_OP002,2,T03,55.0835,55.2502,55.8002,0.1667,0.55
baseline,SPT,EVT000473,L0048,L0048_OP010,10,T06,54.5332,55.3333,55.8833,0.8001,0.55
baseline,SPT,EVT000474,L0057,L0057_OP011,11,T04,52.7501,55.3501,55.9668,2.6,0.6167
baseline,SPT,EVT000475,L0055,L0055_OP002,2,T00,53.5668,55.3668,55.6501,1.8,0.2833
baseline,SPT,EVT000476,L0074,L0074_OP004,4,T08,41.0001,54.1001,54.6334,13.1,0.5333
baseline,SPT,EVT000477,L0075,L0075_OP007,7,T11,55.5501,55.5501,55.7334,0.0,0.1833
baseline,SPT,EVT000478,L0032,L0032_OP012,12,T01,55.45,55.45,55.75,0.0,0.3
baseline,SPT,EVT000479,L0057,L0057_OP012,12,T02,55.9668,55.9668,56.4501,0.0,0.4833
baseline,SPT,EVT000480,L0051,L0051_OP008,8,T10,54.9169,55.45,56.0167,0.5331,0.5667
baseline,SPT,EVT000481,L0080,L0080_OP005,5,T14,47.4167,55.5002,56.1335,8.0835,0.6333
baseline,SPT,EVT000482,L0062,L0062_OP007,7,T07,55.6166,55.6166,56.2499,0.0,0.6333
baseline,SPT,EVT000483,L0048,L0048_OP011,11,T12,55.8833,55.8833,56.2333,0.0,0.35
baseline,SPT,EVT000484,L0035,L0035_OP008,8,T05,55.2498,55.6002,55.8335,0.3504,0.2333
baseline,SPT,EVT000485,L0061,L0061_OP007,7,T13,55.5002,55.6002,55.9335,0.1,0.3333
baseline,SPT,EVT000486,L0055,L0055_OP003,3,T09,55.6501,55.6501,55.8668,0.0,0.2167
baseline,SPT,EVT000487,L0046,L0046_OP014,14,T00,55.6002,55.6501,55.9834,0.0499,0.3333
baseline,SPT,EVT000488,L0010,L0010_OP001,1,T03,18.0,55.8002,56.6335,37.8002,0.8333
baseline,SPT,EVT000489,L0066,L0066_OP003,3,T06,55.8002,55.8833,56.2,0.0831,0.3167
baseline,SPT,EVT000490,L0039,L0039_OP014,14,T04,53.0501,55.9668,56.6001,2.9167,0.6333
baseline,SPT,EVT000491,L0041,L0041_OP006,6,T08,43.3334,54.6334,55.2001,11.3,0.5667
baseline,SPT,EVT000492,L0061,L0061_OP008,8,T11,55.9335,55.9335,56.2168,0.0,0.2833
baseline,SPT,EVT000493,L0048,L0048_OP012,12,T01,56.2333,56.2333,56.4833,0.0,0.25
baseline,SPT,EVT000494,L0078,L0078_OP002,2,T05,34.6,55.8335,56.3835,21.2335,0.55
baseline,SPT,EVT000495,L0065,L0065_OP014,14,T09,54.0002,55.8668,56.4835,1.8666,0.6167
baseline,SPT,EVT000496,L0075,L0075_OP008,8,T13,55.7334,55.9335,56.3668,0.2001,0.4333
baseline,SPT,EVT000497,L0039,L0039_OP015,15,T00,56.6001,56.6001,56.8168,0.0,0.2167
baseline,SPT,EVT000498,L0060,L0060_OP015,15,T10,55.3668,56.0167,56.6167,0.6499,0.6
baseline,SPT,EVT000499,L0028,L0028_OP008,8,T14,51.1501,56.1335,56.7835,4.9834,0.65
baseline,SPT,EVT000500,L0080,L0080_OP006,6,T06,56.1335,56.2,56.85,0.0665,0.65
baseline,SPT,EVT000501,L0062,L0062_OP008,8,T12,56.2499,56.2499,56.5832,0.0,0.3333
baseline,SPT,EVT000502,L0074,L0074_OP005,5,T07,54.6334,56.2499,56.5832,1.6165,0.3333
baseline,SPT,EVT000503,L0067,L0067_OP010,10,T02,54.5835,56.4501,57.0168,1.8666,0.5667
baseline,SPT,EVT000504,L0004,L0004_OP004,4,T04,46.45,56.6001,58.2501,10.1501,1.65
baseline,SPT,EVT000505,L0032,L0032_OP013,13,T03,55.75,56.6335,56.8168,0.8835,0.1833
baseline,SPT,EVT000506,L0065,L0065_OP015,15,T08,56.4835,56.4835,56.9668,0.0,0.4833
baseline,SPT,EVT000507,L0021,L0021_OP011,11,T11,55.6002,56.2168,56.5168,0.6166,0.3
baseline,SPT,EVT000508,L0078,L0078_OP003,3,T13,56.3835,56.3835,56.8502,0.0,0.4667
baseline,SPT,EVT000509,L0080,L0080_OP007,7,T05,56.85,56.85,57.1167,0.0,0.2667
baseline,SPT,EVT000510,L0055,L0055_OP004,4,T01,55.8668,56.4833,56.8333,0.6165,0.35
baseline,SPT,EVT000511,L0013,L0013_OP005,5,T09,52.7166,56.4835,57.1168,3.7669,0.6333
baseline,SPT,EVT000512,L0032,L0032_OP014,14,T12,56.8168,56.8168,57.1001,0.0,0.2833
baseline,SPT,EVT000513,L0051,L0051_OP009,9,T07,56.0167,56.5832,56.9665,0.5665,0.3833
baseline,SPT,EVT000514,L0061,L0061_OP009,9,T10,56.2168,56.6167,56.9167,0.3999,0.3
baseline,SPT,EVT000515,L0034,L0034_OP003,3,T14,54.3833,56.7835,57.4502,2.4002,0.6667
baseline,SPT,EVT000516,L0048,L0048_OP013,13,T03,56.4833,56.8168,57.1668,0.3335,0.35
baseline,SPT,EVT000517,L0053,L0053_OP009,9,T00,54.8501,56.8168,57.1501,1.9667,0.3333
baseline,SPT,EVT000518,L0041,L0041_OP007,7,T06,55.2001,56.85,57.2667,1.6499,0.4167
baseline,SPT,EVT000519,L0033,L0033_OP003,3,T02,54.5335,57.0168,57.6168,2.4833,0.6
baseline,SPT,EVT000520,L0074,L0074_OP006,6,T04,56.5832,58.2501,58.6168,1.6669,0.3667
baseline,SPT,EVT000521,L0045,L0045_OP006,6,T11,54.1001,56.5168,56.9001,2.4167,0.3833
baseline,SPT,EVT000522,L0069,L0069_OP012,12,T01,55.5333,56.8333,57.3166,1.3,0.4833
baseline,SPT,EVT000523,L0028,L0028_OP009,9,T13,56.7835,56.8502,57.5002,0.0667,0.65
baseline,SPT,EVT000524,L0055,L0055_OP005,5,T10,56.8333,56.9167,57.2,0.0834,0.2833
baseline,SPT,EVT000525,L0067,L0067_OP011,11,T07,57.0168,57.0168,57.4001,0.0,0.3833
baseline,SPT,EVT000526,L0033,L0033_OP004,4,T08,57.6168,57.6168,57.8501,0.0,0.2333
baseline,SPT,EVT000527,L0061,L0061_OP010,10,T12,56.9167,57.1001,57.2834,0.1834,0.1833
baseline,SPT,EVT000528,L0054,L0054_OP005,5,T05,44.1667,57.1167,57.6834,12.95,0.5667
baseline,SPT,EVT000529,L0074,L0074_OP007,7,T09,58.6168,58.6168,58.8001,0.0,0.1833
baseline,SPT,EVT000530,L0072,L0072_OP003,3,T00,54.65,57.1501,57.5168,2.5001,0.3667
baseline,SPT,EVT000531,L0080,L0080_OP008,8,T03,57.1167,57.1668,57.6168,0.0501,0.45
baseline,SPT,EVT000532,L0032,L0032_OP015,15,T06,57.1001,57.2667,57.5167,0.1666,0.25
baseline,SPT,EVT000533,L0021,L0021_OP012,12,T14,56.5168,57.4502,57.7169,0.9334,0.2667
baseline,SPT,EVT000534,L0042,L0042_OP013,13,T02,52.5832,57.6168,58.2835,5.0336,0.6667
baseline,SPT,EVT000535,L0048,L0048_OP014,14,T04,57.1668,58.6168,59.0835,1.45,0.4667
baseline,SPT,EVT000536,L0069,L0069_OP013,13,T11,57.3166,57.3166,57.6999,0.0,0.3833
baseline,SPT,EVT000537,L0062,L0062_OP009,9,T10,56.5832,57.2,57.5167,0.6168,0.3167
baseline,SPT,EVT000538,L0042,L0042_OP014,14,T12,58.2835,58.2835,58.6002,0.0,0.3167
baseline,SPT,EVT000539,L0046,L0046_OP015,15,T01,55.9834,57.3166,57.8166,1.3332,0.5
baseline,SPT,EVT000540,L0055,L0055_OP006,6,T07,57.2,57.4001,57.7168,0.2001,0.3167
baseline,SPT,EVT000541,L0074,L0074_OP008,8,T13,58.8001,58.8001,59.1168,0.0,0.3167
baseline,SPT,EVT000542,L0045,L0045_OP007,7,T06,56.9001,57.5167,57.8834,0.6166,0.3667
baseline,SPT,EVT000543,L0025,L0025_OP012,12,T00,53.1166,57.5168,57.9168,4.4002,0.4
baseline,SPT,EVT000544,L0033,L0033_OP005,5,T03,57.8501,57.8501,58.3168,0.0,0.4667
baseline,SPT,EVT000545,L0079,L0079_OP003,3,T05,45.9,57.6834,58.2667,11.7834,0.5833
baseline,SPT,EVT000546,L0036,L0036_OP002,2,T14,30.2167,57.7169,58.3836,27.5002,0.6667
baseline,SPT,EVT000547,L0051,L0051_OP010,10,T08,56.9665,57.8501,58.1668,0.8836,0.3167
baseline,SPT,EVT000548,L0061,L0061_OP011,11,T02,57.2834,58.2835,58.6668,1.0001,0.3833
baseline,SPT,EVT000549,L0078,L0078_OP004,4,T09,56.8502,58.8001,59.1334,1.9499,0.3333
baseline,SPT,EVT000550,L0041,L0041_OP008,8,T04,57.2667,59.0835,59.6835,1.8168,0.6
baseline,SPT,EVT000551,L0078,L0078_OP005,5,T10,59.1334,59.1334,59.6334,0.0,0.5
baseline,SPT,EVT000552,L0057,L0057_OP013,13,T11,56.4501,57.6999,58.3332,1.2498,0.6333
baseline,SPT,EVT000553,L0075,L0075_OP009,9,T07,56.3668,57.7168,58.1668,1.35,0.45
baseline,SPT,EVT000554,L0074,L0074_OP009,9,T01,59.1168,59.1168,59.6168,0.0,0.5
baseline,SPT,EVT000555,L0053,L0053_OP010,10,T06,57.1501,57.8834,58.4834,0.7333,0.6
baseline,SPT,EVT000556,L0070,L0070_OP007,7,T00,52.8832,57.9168,58.4835,5.0336,0.5667
baseline,SPT,EVT000557,L0042,L0042_OP015,15,T08,58.6002,58.6002,59.0335,0.0,0.4333
baseline,SPT,EVT000558,L0027,L0027_OP010,10,T05,46.3833,58.2667,58.8667,11.8834,0.6
baseline,SPT,EVT000559,L0061,L0061_OP012,12,T03,58.6668,58.6668,58.8835,0.0,0.2167
baseline,SPT,EVT000560,L0025,L0025_OP013,13,T14,57.9168,58.3836,58.8503,0.4668,0.4667
baseline,SPT,EVT000561,L0034,L0034_OP004,4,T12,57.4502,58.6002,58.9835,1.15,0.3833
baseline,SPT,EVT000562,L0028,L0028_OP010,10,T02,57.5002,58.6668,59.1168,1.1666,0.45
baseline,SPT,EVT000563,L0062,L0062_OP010,10,T13,57.5167,59.1168,59.3168,1.6001,0.2
baseline,SPT,EVT000564,L0052,L0052_OP014,14,T09,47.9,59.1334,59.7667,11.2334,0.6333
baseline,SPT,EVT000565,L0069,L0069_OP014,14,T04,57.6999,59.6835,59.9335,1.9836,0.25
baseline,SPT,EVT000566,L0052,L0052_OP015,15,T07,59.7667,59.7667,60.1667,0.0,0.4
baseline,SPT,EVT000567,L0041,L0041_OP009,9,T11,59.6835,59.6835,60.3502,0.0,0.6667
baseline,SPT,EVT000568,L0019,L0019_OP002,2,T06,45.3,58.4834,59.5834,13.1834,1.1
baseline,SPT,EVT000569,L0061,L0061_OP013,13,T00,58.8835,58.8835,59.1335,0.0,0.25
baseline,SPT,EVT000570,L0031,L0031_OP002,2,T05,35.4334,58.8667,59.4834,23.4333,0.6167
baseline,SPT,EVT000571,L0072,L0072_OP004,4,T03,57.5168,58.8835,59.3668,1.3667,0.4833
baseline,SPT,EVT000572,L0053,L0053_OP011,11,T12,58.4834,58.9835,59.1835,0.5001,0.2
baseline,SPT,EVT000573,L0062,L0062_OP011,11,T08,59.3168,59.3168,59.5835,0.0,0.2667
baseline,SPT,EVT000574,L0070,L0070_OP008,8,T02,58.4835,59.1168,59.3001,0.6333,0.1833
baseline,SPT,EVT000575,L0055,L0055_OP007,7,T13,57.7168,59.3168,59.5501,1.6,0.2333
baseline,SPT,EVT000576,L0057,L0057_OP014,14,T01,58.3332,59.6168,60.1168,1.2836,0.5
baseline,SPT,EVT000577,L0027,L0027_OP011,11,T10,58.8667,59.6334,59.9834,0.7667,0.35
baseline,SPT,EVT000578,L0050,L0050_OP004,4,T09,49.2333,59.7667,60.4334,10.5334,0.6667
