event_id,lot_id,operation_id,tool_id,queue_start_ts,start_ts,end_ts,queue_hours,run_hours,status
EVT000964,L0064,L0064_OP013,T01,2025-06-04 18:43:00,2025-06-04 22:00:00,2025-06-04 22:40:00,3.2833,0.6667,completed
EVT000965,L0065,L0065_OP013,T05,2025-06-04 19:00:00,2025-06-04 20:33:00,2025-06-04 21:00:00,1.55,0.45,completed
EVT000966,L0066,L0066_OP013,T14,2025-06-04 19:58:00,2025-06-04 20:17:00,2025-06-04 20:42:00,0.3167,0.4167,completed
EVT000967,L0067,L0067_OP013,T01,2025-06-04 17:47:00,2025-06-04 22:40:00,2025-06-04 22:57:00,4.8833,0.2833,completed
EVT000968,L0068,L0068_OP013,T00,2025-06-04 18:37:00,2025-06-04 19:48:00,2025-06-04 20:02:00,1.1833,0.2333,completed
EVT000969,L0069,L0069_OP013,T11,2025-06-04 20:27:00,2025-06-04 21:29:00,2025-06-04 21:52:00,1.0333,0.3833,completed
EVT000970,L0070,L0070_OP013,T14,2025-06-04 17:59:00,2025-06-04 20:42:00,2025-06-04 21:10:00,2.7167,0.4667,completed
EVT000971,L0071,L0071_OP013,T12,2025-06-04 16:41:00,2025-06-04 18:52:00,2025-06-04 19:14:00,2.1833,0.3667,completed
EVT000972,L0072,L0072_OP013,T01,2025-06-04 17:06:00,2025-06-04 22:57:00,2025-06-04 23:34:00,5.85,0.6167,completed
EVT000973,L0073,L0073_OP013,T07,2025-06-04 15:11:00,2025-06-04 20:14:00,2025-06-04 20:45:00,5.05,0.5167,completed
EVT000974,L0074,L0074_OP013,T03,2025-06-04 17:24:00,2025-06-04 20:06:00,2025-06-04 20:40:00,2.7,0.5667,completed
EVT000975,L0075,L0075_OP013,T02,2025-06-04 20:51:00,2025-06-04 21:44:00,2025-06-04 22:02:00,0.8833,0.3,completed
EVT000976,L0076,L0076_OP013,T12,2025-06-04 18:47:00,2025-06-04 19:14:00,2025-06-04 19:28:00,0.45,0.2333,completed
EVT000977,L0077,L0077_OP013,T00,2025-06-04 15:43:00,2025-06-04 20:02:00,2025-06-04 20:31:00,4.3167,0.4833,completed
EVT000978,L0078,L0078_OP013,T01,2025-06-04 16:36:00,2025-06-04 23:34:00,2025-06-05 00:09:00,6.9667,0.5833,completed
EVT000979,L0079,L0079_OP013,T00,2025-06-04 17:45:00,2025-06-04 20:31:00,2025-06-04 20:48:00,2.7667,0.2833,completed
EVT000980,L0080,L0080_OP013,T09,2025-06-04 18:56:00,2025-06-04 18:56:00,2025-06-04 19:36:00,0.0,0.6667,completed
EVT000981,L0021,L0021_OP014,T10,2025-06-04 16:22:00,2025-06-04 18:36:00,2025-06-04 18:55:00,2.2333,0.3167,completed
EVT000982,L0022,L0022_OP014,T09,2025-06-04 19:20:00,2025-06-04 19:36:00,2025-06-04 20:02:00,0.2667,0.4333,completed
EVT000983,L0023,L0023_OP014,T04,2025-06-04 16:52:00,2025-06-04 19:49:00,2025-06-04 20:11:00,2.95,0.3667,completed
EVT000984,L0024,L0024_OP014,T08,2025-06-04 19:00:00,2025-06-04 19:00:00,2025-06-04 19:20:00,0.0,0.3333,completed
EVT000985,L0025,L0025_OP014,T12,2025-06-04 19:48:00,2025-06-04 19:48:00,2025-06-04 20:03:00,0.0,0.25,completed
EVT000986,L0026,L0026_OP014,T12,2025-06-04 17:00:00,2025-06-04 20:03:00,2025-06-04 20:16:00,3.05,0.2167,completed
EVT000987,L0027,L0027_OP014,T00,2025-06-04 21:20:00,2025-06-04 21:20:00,2025-06-04 21:37:00,0.0,0.2833,completed
EVT000988,L0028,L0028_OP014,T07,2025-06-04 18:01:00,2025-06-04 20:45:00,2025-06-04 21:07:00,2.7333,0.3667,completed
EVT000989,L0029,L0029_OP014,T12,2025-06-04 18:13:00,2025-06-04 20:16:00,2025-06-04 20:44:00,2.05,0.4667,completed
EVT000990,L0030,L0030_OP014,T09,2025-06-04 21:04:00,2025-06-04 21:04:00,2025-06-04 21:30:00,0.0,0.4333,completed
EVT000991,L0031,L0031_OP014,T02,2025-06-04 17:20:00,2025-06-04 22:02:00,2025-06-04 22:41:00,4.7,0.65,completed
EVT000992,L0032,L0032_OP014,T12,2025-06-04 19:11:00,2025-06-04 20:44:00,2025-06-04 21:01:00,1.55,0.2833,completed
EVT000993,L0033,L0033_OP014,T09,2025-06-04 19:11:00,2025-06-04 21:30:00,2025-06-04 22:02:00,2.3167,0.5333,completed
EVT000994,L0034,L0034_OP014,T09,2025-06-04 19:21:00,2025-06-04 22:02:00,2025-06-04 22:35:00,2.6833,0.55,completed
EVT000995,L0035,L0035_OP014,T06,2025-06-04 18:11:00,2025-06-04 18:27:00,2025-06-04 18:50:00,0.2667,0.3833,completed
EVT000996,L0036,L0036_OP014,T06,2025-06-04 18:14:00,2025-06-04 18:50:00,2025-06-04 19:23:00,0.6,0.55,completed
EVT000997,L0037,L0037_OP014,T13,2025-06-04 16:57:00,2025-06-04 20:11:00,2025-06-04 20:38:00,3.2333,0.45,completed
EVT000998,L0038,L0038_OP014,T04,2025-06-04 19:50:00,2025-06-04 20:11:00,2025-06-04 20:24:00,0.35,0.2167,completed
EVT000999,L0039,L0039_OP014,T04,2025-06-04 17:25:00,2025-06-04 20:24:00,2025-06-04 21:02:00,2.9833,0.6333,completed
EVT001000,L0040,L0040_OP014,T02,2025-06-04 17:48:00,2025-06-04 22:41:00,2025-06-04 23:03:00,4.8833,0.3667,completed
EVT001001,L0041,L0041_OP014,T05,2025-06-04 19:45:00,2025-06-04 21:00:00,2025-06-04 21:26:00,1.25,0.4333,completed
EVT001002,L0042,L0042_OP014,T12,2025-06-04 21:44:00,2025-06-04 21:44:00,2025-06-04 22:03:00,0.0,0.3167,completed
EVT001003,L0043,L0043_OP014,T06,2025-06-04 20:14:00,2025-06-04 20:14:00,2025-06-04 20:34:00,0.0,0.3333,completed
EVT001004,L0044,L0044_OP014,T08,2025-06-04 17:38:00,2025-06-04 19:20:00,2025-06-04 19:46:00,1.7,0.4333,completed
EVT001005,L0045,L0045_OP014,T13,2025-06-04 17:49:00,2025-06-04 20:38:00,2025-06-04 21:15:00,2.8167,0.6167,completed
EVT001006,L0046,L0046_OP014,T00,2025-06-04 20:11:00,2025-06-04 21:37:00,2025-06-04 21:57:00,1.4333,0.3333,completed
EVT001007,L0047,L0047_OP014,T07,2025-06-04 18:06:00,2025-06-04 21:07:00,2025-06-04 21:45:00,3.0167,0.6333,completed
EVT001008,L0048,L0048_OP014,T04,2025-06-04 20:06:00,2025-06-04 21:02:00,2025-06-04 21:30:00,0.9333,0.4667,completed
EVT001009,L0049,L0049_OP014,T13,2025-06-04 20:01:00,2025-06-04 21:15:00,2025-06-04 21:42:00,1.2333,0.45,completed
EVT001010,L0050,L0050_OP014,T13,2025-06-04 18:38:00,2025-06-04 21:42:00,2025-06-04 22:06:00,3.0667,0.4,completed
EVT001011,L0051,L0051_OP014,T04,2025-06-04 18:52:00,2025-06-04 21:30:00,2025-06-04 22:03:00,2.6333,0.55,completed
EVT001012,L0052,L0052_OP014,T09,2025-06-04 20:17:00,2025-06-04 22:35:00,2025-06-04 23:13:00,2.3,0.6333,completed
EVT001013,L0053,L0053_OP014,T07,2025-06-04 18:36:00,2025-06-04 21:45:00,2025-06-04 22:17:00,3.15,0.5333,completed
EVT001014,L0054,L0054_OP014,T01,2025-06-04 18:14:00,2025-06-05 00:09:00,2025-06-05 00:45:00,5.9167,0.6,completed
EVT001015,L0055,L0055_OP014,T12,2025-06-04 18:27:00,2025-06-04 22:03:00,2025-06-04 22:43:00,3.6,0.6667,completed
EVT001016,L0056,L0056_OP014,T11,2025-06-04 20:33:00,2025-06-04 21:52:00,2025-06-04 22:27:00,1.3167,0.5833,completed
EVT001017,L0057,L0057_OP014,T01,2025-06-04 21:14:00,2025-06-05 00:45:00,2025-06-05 01:15:00,3.5167,0.5,completed
EVT001018,L0058,L0058_OP014,T02,2025-06-04 17:49:00,2025-06-04 23:03:00,2025-06-04 23:29:00,5.2333,0.4333,completed
EVT001019,L0059,L0059_OP014,T13,2025-06-04 19:33:00,2025-06-04 22:06:00,2025-06-04 22:23:00,2.55,0.2833,completed
EVT001020,L0060,L0060_OP014,T00,2025-06-04 19:49:00,2025-06-04 21:57:00,2025-06-04 22:16:00,2.1333,0.3167,completed
EVT001021,L0061,L0061_OP014,T07,2025-06-04 19:48:00,2025-06-04 22:17:00,2025-06-04 22:28:00,2.4833,0.1833,completed
EVT001022,L0062,L0062_OP014,T14,2025-06-04 21:29:00,2025-06-04 21:29:00,2025-06-04 21:41:00,0.0,0.2,completed
EVT001023,L0063,L0063_OP014,T11,2025-06-04 22:00:00,2025-06-04 22:27:00,2025-06-04 23:03:00,0.45,0.6,completed
EVT001024,L0064,L0064_OP014,T11,2025-06-04 22:40:00,2025-06-04 23:03:00,2025-06-04 23:28:00,0.3833,0.4167,completed
EVT001025,L0065,L0065_OP014,T09,2025-06-04 21:00:00,2025-06-04 23:13:00,2025-06-04 23:50:00,2.2167,0.6167,completed
EVT001026,L0066,L0066_OP014,T09,2025-06-04 20:42:00,2025-06-04 23:50:00,2025-06-05 00:30:00,3.1333,0.6667,completed
EVT001027,L0067,L0067_OP014,T14,2025-06-04 22:57:00,2025-06-04 22:57:00,2025-06-04 23:23:00,0.0,0.4333,completed
EVT001028,L0068,L0068_OP014,T07,2025-06-04 20:02:00,2025-06-04 22:28:00,2025-06-04 22:58:00,2.4333,0.5,completed
EVT001029,L0069,L0069_OP014,T04,2025-06-04 21:52:00,2025-06-04 22:03:00,2025-06-04 22:18:00,0.1833,0.25,completed
EVT001030,L0070,L0070_OP014,T08,2025-06-04 21:10:00,2025-06-04 21:10:00,2025-06-04 21:41:00,0.0,0.5167,completed
EVT001031,L0071,L0071_OP014,T11,2025-06-04 19:14:00,2025-06-04 23:28:00,2025-06-04 23:55:00,4.2333,0.45,completed
EVT001032,L0072,L0072_OP014,T08,2025-06-04 23:34:00,2025-06-04 23:34:00,2025-06-05 00:07:00,0.0,0.55,completed
EVT001033,L0073,L0073_OP014,T10,2025-06-04 20:45:00,2025-06-04 20:45:00,2025-06-04 20:57:00,0.0,0.2,completed
EVT001034,L0074,L0074_OP014,T10,2025-06-04 20:40:00,2025-06-04 20:57:00,2025-06-04 21:29:00,0.2833,0.5333,completed
EVT001035,L0075,L0075_OP014,T00,2025-06-04 22:02:00,2025-06-04 22:16:00,2025-06-04 22:28:00,0.2333,0.2,completed
EVT001036,L0076,L0076_OP014,T14,2025-06-04 19:28:00,2025-06-04 23:23:00,2025-06-04 23:39:00,3.9167,0.2667,completed
EVT001037,L0077,L0077_OP014,T02,2025-06-04 20:31:00,2025-06-04 23:29:00,2025-06-04 23:42:00,2.9667,0.2167,completed
EVT001038,L0078,L0078_OP014,T02,2025-06-05 00:09:00,2025-06-05 00:09:00,2025-06-05 00:22:00,0.0,0.2167,completed
EVT001039,L0079,L0079_OP014,T01,2025-06-04 20:48:00,2025-06-05 01:15:00,2025-06-05 01:37:00,4.45,0.3667,completed
EVT001040,L0080,L0080_OP014,T12,2025-06-04 19:36:00,2025-06-04 22:43:00,2025-06-04 23:18:00,3.1167,0.5833,completed
EVT001041,L0021,L0021_OP015,T12,2025-06-04 18:55:00,2025-06-04 23:18:00,2025-06-04 23:44:00,4.3833,0.4333,completed
EVT001042,L0022,L0022_OP015,T04,2025-06-04 20:02:00,2025-06-04 22:18:00,2025-06-04 22:46:00,2.2667,0.4667,completed
EVT001043,L0023,L0023_OP015,T14,2025-06-04 20:11:00,2025-06-04 23:39:00,2025-06-05 00:01:00,3.4667,0.3667,completed
EVT001044,L0024,L0024_OP015,T13,2025-06-04 19:20:00,2025-06-04 22:23:00,2025-06-04 22:41:00,3.05,0.3,completed
EVT001045,L0025,L0025_OP015,T04,2025-06-04 20:03:00,2025-06-04 22:46:00,2025-06-04 23:04:00,2.7167,0.3,completed
EVT001046,L0026,L0026_OP015,T00,2025-06-04 20:16:00,2025-06-04 22:28:00,2025-06-04 22:53:00,2.2,0.4167,completed
EVT001047,L0027,L0027_OP015,T07,2025-06-04 21:37:00,2025-06-04 22:58:00,2025-06-04 23:31:00,1.35,0.55,completed
EVT001048,L0028,L0028_OP015,T00,2025-06-04 21:07:00,2025-06-04 22:53:00,2025-06-04 23:06:00,1.7667,0.2167,completed
EVT001049,L0029,L0029_OP015,T01,2025-06-04 20:44:00,2025-06-05 01:37:00,2025-06-05 02:09:00,4.8833,0.5333,completed
EVT001050,L0030,L0030_OP015,T06,2025-06-04 21:30:00,2025-06-04 21:30:00,2025-06-04 22:03:00,0.0,0.55,completed
EVT001051,L0031,L0031_OP015,T00,2025-06-04 22:41:00,2025-06-04 23:06:00,2025-06-04 23:42:00,0.4167,0.6,completed
EVT001052,L0032,L0032_OP015,T06,2025-06-04 21:01:00,2025-06-04 22:03:00,2025-06-04 22:18:00,1.0333,0.25,completed
EVT001053,L0033,L0033_OP015,T10,2025-06-04 22:02:00,2025-06-04 22:02:00,2025-06-04 22:18:00,0.0,0.2667,completed
EVT001054,L0034,L0034_OP015,T03,2025-06-04 22:35:00,2025-06-04 22:35:00,2025-06-04 23:02:00,0.0,0.45,completed
EVT001055,L0035,L0035_OP015,T07,2025-06-04 18:50:00,2025-06-04 23:31:00,2025-06-04 23:58:00,4.6833,0.45,completed
EVT001056,L0036,L0036_OP015,T12,2025-06-04 19:23:00,2025-06-04 23:44:00,2025-06-04 23:57:00,4.35,0.2167,completed
EVT001057,L0037,L0037_OP015,T00,2025-06-04 20:38:00,2025-06-04 23:42:00,2025-06-05 00:03:00,3.0667,0.35,completed
EVT001058,L0038,L0038_OP015,T06,2025-06-04 20:24:00,2025-06-04 22:18:00,2025-06-04 22:44:00,1.9,0.4333,completed
EVT001059,L0039,L0039_OP015,T00,2025-06-04 21:02:00,2025-06-05 00:03:00,2025-06-05 00:16:00,3.0167,0.2167,completed
EVT001060,L0040,L0040_OP015,T10,2025-06-04 23:03:00,2025-06-04 23:03:00,2025-06-04 23:20:00,0.0,0.2833,completed
EVT001061,L0041,L0041_OP015,T07,2025-06-04 21:26:00,2025-06-04 23:58:00,2025-06-05 00:11:00,2.5333,0.2167,completed
EVT001062,L0042,L0042_OP015,T08,2025-06-04 22:03:00,2025-06-05 00:07:00,2025-06-05 00:33:00,2.0667,0.4333,completed
EVT001063,L0043,L0043_OP015,T12,2025-06-04 20:34:00,2025-06-04 23:57:00,2025-06-05 00:28:00,3.3833,0.5167,completed
EVT001064,L0044,L0044_OP015,T11,2025-06-04 19:46:00,2025-06-04 23:55:00,2025-06-05 00:32:00,4.15,0.6167,completed
EVT001065,L0045,L0045_OP015,T09,2025-06-04 21:15:00,2025-06-05 00:30:00,2025-06-05 00:46:00,3.25,0.2667,completed
EVT001066,L0046,L0046_OP015,T01,2025-06-04 21:57:00,2025-06-05 02:09:00,2025-06-05 02:39:00,4.2,0.5,completed
EVT001067,L0047,L0047_OP015,T01,2025-06-04 21:45:00,2025-06-05 02:39:00,2025-06-05 03:06:00,4.9,0.45,completed
EVT001068,L0048,L0048_OP015,T07,2025-06-04 21:30:00,2025-06-05 00:11:00,2025-06-05 00:44:00,2.6833,0.55,completed
EVT001069,L0049,L0049_OP015,T01,2025-06-04 21:42:00,2025-06-05 03:06:00,2025-06-05 03:25:00,5.4,0.3167,completed
EVT001070,L0050,L0050_OP015,T02,2025-06-04 22:06:00,2025-06-05 00:22:00,2025-06-05 00:52:00,2.2667,0.5,completed
EVT001071,L0051,L0051_OP015,T09,2025-06-04 22:03:00,2025-06-05 00:46:00,2025-06-05 01:25:00,2.7167,0.65,completed
EVT001072,L0052,L0052_OP015,T07,2025-06-04 23:13:00,2025-06-05 00:44:00,2025-06-05 01:08:00,1.5167,0.4,completed
EVT001073,L0053,L0053_OP015,T11,2025-06-04 22:17:00,2025-06-05 00:32:00,2025-06-05 00:44:00,2.25,0.2,completed
EVT001074,L0054,L0054_OP015,T00,2025-06-05 00:45:00,2025-06-05 00:45:00,2025-06-05 00:59:00,0.0,0.2333,completed
EVT001075,L0055,L0055_OP015,T04,2025-06-04 22:43:00,2025-06-04 23:04:00,2025-06-04 23:30:00,0.35,0.4333,completed
EVT001076,L0056,L0056_OP015,T14,2025-06-04 22:27:00,2025-06-05 00:01:00,2025-06-05 00:38:00,1.5667,0.6167,completed
EVT001077,L0057,L0057_OP015,T13,2025-06-05 01:15:00,2025-06-05 01:15:00,2025-06-05 01:51:00,0.0,0.6,completed
EVT001078,L0058,L0058_OP015,T00,2025-06-04 23:29:00,2025-06-05 00:59:00,2025-06-05 01:38:00,1.5,0.65,completed
EVT001079,L0059,L0059_OP015,T08,2025-06-04 22:23:00,2025-06-05 00:33:00,2025-06-05 01:01:00,2.1667,0.4667,completed
EVT001080,L0060,L0060_OP015,T10,2025-06-04 22:16:00,2025-06-04 23:20:00,2025-06-04 23:56:00,1.0667,0.6,completed
EVT001081,L0061,L0061_OP015,T09,2025-06-04 22:28:00,2025-06-05 01:25:00,2025-06-05 02:00:00,2.95,0.5833,completed
EVT001082,L0062,L0062_OP015,T02,2025-06-04 21:41:00,2025-06-05 00:52:00,2025-06-05 01:06:00,3.1833,0.2333,completed
EVT001083,L0063,L0063_OP015,T05,2025-06-04 23:03:00,2025-06-04 23:03:00,2025-06-04 23:20:00,0.0,0.2833,completed
EVT001084,L0064,L0064_OP015,T02,2025-06-04 23:28:00,2025-06-05 01:06:00,2025-06-05 01:35:00,1.6333,0.4833,completed
EVT001085,L0065,L0065_OP015,T08,2025-06-04 23:50:00,2025-06-05 01:01:00,2025-06-05 01:30:00,1.1833,0.4833,completed
EVT001086,L0066,L0066_OP015,T08,2025-06-05 00:30:00,2025-06-05 01:30:00,2025-06-05 02:05:00,1.0,0.5833,completed
EVT001087,L0067,L0067_OP015,T08,2025-06-04 23:23:00,2025-06-05 02:05:00,2025-06-05 02:24:00,2.7,0.3167,completed
EVT001088,L0068,L0068_OP015,T10,2025-06-04 22:58:00,2025-06-04 23:56:00,2025-06-05 00:31:00,0.9667,0.5833,completed
EVT001089,L0069,L0069_OP015,T05,2025-06-04 22:18:00,2025-06-04 23:20:00,2025-06-05 00:00:00,1.0333,0.6667,completed
EVT001090,L0070,L0070_OP015,T06,2025-06-04 21:41:00,2025-06-04 22:44:00,2025-06-04 23:07:00,1.05,0.3833,completed
EVT001091,L0071,L0071_OP015,T10,2025-06-04 23:55:00,2025-06-05 00:31:00,2025-06-05 00:52:00,0.6,0.35,completed
EVT001092,L0072,L0072_OP015,T09,2025-06-05 00:07:00,2025-06-05 02:00:00,2025-06-05 02:13:00,1.8833,0.2167,completed
EVT001093,L0073,L0073_OP015,T00,2025-06-04 20:57:00,2025-06-05 01:38:00,2025-06-05 02:00:00,4.6833,0.3667,completed
EVT001094,L0074,L0074_OP015,T02,2025-06-04 21:29:00,2025-06-05 01:35:00,2025-06-05 01:53:00,4.1,0.3,completed
EVT001095,L0075,L0075_OP015,T08,2025-06-04 22:28:00,2025-06-05 02:24:00,2025-06-05 02:58:00,3.9333,0.5667,completed
EVT001096,L0076,L0076_OP015,T13,2025-06-04 23:39:00,2025-06-05 01:51:00,2025-06-05 02:11:00,2.2,0.3333,completed
EVT001097,L0077,L0077_OP015,T06,2025-06-04 23:42:00,2025-06-04 23:42:00,2025-06-05 00:17:00,0.0,0.5833,completed
EVT001098,L0078,L0078_OP015,T12,2025-06-05 00:22:00,2025-06-05 00:28:00,2025-06-05 01:03:00,0.1,0.5833,completed
EVT001099,L0079,L0079_OP015,T12,2025-06-05 01:37:00,2025-06-05 01:37:00,2025-06-05 01:52:00,0.0,0.25,completed
EVT001100,L0080,L0080_OP015,T10,2025-06-04 23:18:00,2025-06-05 00:52:00,2025-06-05 01:31:00,1.5667,0.65,completed
